571.0,311.0,577.0,330.0,1409.0,4.0,
569.0,311.0,543.0,328.0,1380.0,4.0,
521.0,289.0,568.0,307.0,1644.0,7.0,
571.0,311.0,577.0,330.0,1409.0,4.0,
578.0,333.0,623.0,350.0,1093.0,5.0,
578.0,333.0,623.0,350.0,1093.0,5.0,
627.0,351.0,670.0,366.0,1456.0,6.0,
627.0,351.0,670.0,366.0,1456.0,6.0,
671.0,368.0,679.0,388.0,1161.0,6.0,
671.0,368.0,679.0,388.0,1161.0,6.0,
682.0,391.0,694.0,418.0,2206.0,7.0,
682.0,391.0,694.0,418.0,2206.0,7.0,
695.0,420.0,702.0,438.0,1379.0,5.0,
695.0,420.0,702.0,438.0,1379.0,5.0,
703.0,442.0,714.0,464.0,1100.0,6.0,
703.0,442.0,714.0,464.0,1100.0,6.0,
715.0,468.0,725.0,480.0,1783.0,7.0,
715.0,468.0,725.0,480.0,1783.0,7.0,
729.0,482.0,747.0,486.0,1956.0,6.0,
729.0,482.0,747.0,486.0,1956.0,6.0,
169.0,330.0,136.0,337.0,1133.0,5.0,
92.0,344.0,133.0,338.0,1262.0,4.0,
139.0,336.0,151.0,316.0,1158.0,3.0,
122.0,318.0,135.0,336.0,1005.0,4.0,
138.0,338.0,142.0,364.0,1084.0,4.0,
169.0,330.0,136.0,337.0,1133.0,5.0,
207.0,330.0,170.0,329.0,955.0,4.0,
207.0,330.0,170.0,329.0,955.0,4.0,
255.0,327.0,209.0,328.0,1152.0,5.0,
255.0,327.0,209.0,328.0,1152.0,5.0,
297.0,326.0,259.0,328.0,1059.0,4.0,
260.0,316.0,258.0,326.0,653.0,4.0,
258.0,332.0,255.0,352.0,1119.0,5.0,
328.0,323.0,299.0,326.0,1000.0,5.0,
297.0,326.0,259.0,328.0,1059.0,4.0,
415.0,323.0,387.0,322.0,942.0,4.0,
452.0,325.0,419.0,321.0,821.0,4.0,
452.0,325.0,419.0,321.0,821.0,4.0,
508.0,325.0,456.0,325.0,1110.0,5.0,
508.0,325.0,456.0,325.0,1110.0,5.0,
540.0,328.0,512.0,325.0,800.0,4.0,
569.0,311.0,543.0,328.0,1380.0,4.0,
540.0,328.0,512.0,325.0,800.0,4.0,
284.0,100.0,295.0,118.0,1188.0,4.0,
299.0,124.0,315.0,148.0,1067.0,5.0,
318.0,153.0,325.0,166.0,975.0,4.0,
318.0,153.0,325.0,166.0,975.0,4.0,
329.0,170.0,362.0,189.0,892.0,5.0,
347.0,156.0,329.0,168.0,1106.0,4.0,
325.0,172.0,303.0,208.0,1445.0,6.0,
329.0,170.0,362.0,189.0,892.0,5.0,
368.0,192.0,393.0,200.0,969.0,5.0,
398.0,202.0,411.0,208.0,679.0,3.0,
368.0,192.0,393.0,200.0,969.0,5.0,
418.0,210.0,449.0,220.0,815.0,4.0,
455.0,221.0,488.0,218.0,860.0,5.0,
455.0,221.0,488.0,218.0,860.0,5.0,
493.0,219.0,513.0,232.0,1219.0,5.0,
493.0,219.0,513.0,232.0,1219.0,5.0,
515.0,236.0,512.0,260.0,1174.0,5.0,
513.0,235.0,487.0,244.0,809.0,4.0,
535.0,224.0,516.0,234.0,863.0,4.0,
515.0,236.0,512.0,260.0,1174.0,5.0,
511.0,265.0,518.0,285.0,1153.0,5.0,
521.0,289.0,568.0,307.0,1644.0,7.0,
511.0,265.0,518.0,285.0,1153.0,5.0,
92.0,344.0,133.0,338.0,1262.0,4.0,
139.0,336.0,151.0,316.0,1158.0,3.0,
155.0,310.0,171.0,298.0,973.0,4.0,
155.0,310.0,171.0,298.0,973.0,4.0,
176.0,293.0,191.0,292.0,501.0,3.0,
176.0,293.0,191.0,292.0,501.0,3.0,
197.0,291.0,226.0,287.0,645.0,4.0,
197.0,291.0,226.0,287.0,645.0,4.0,
231.0,286.0,262.0,280.0,793.0,4.0,
231.0,286.0,262.0,280.0,793.0,4.0,
269.0,280.0,279.0,279.0,409.0,1.0,
285.0,278.0,305.0,278.0,458.0,2.0,
269.0,280.0,279.0,279.0,409.0,1.0,
284.0,265.0,284.0,276.0,659.0,4.0,
282.0,280.0,277.0,296.0,665.0,4.0,
311.0,280.0,322.0,280.0,445.0,2.0,
328.0,279.0,337.0,280.0,382.0,4.0,
328.0,279.0,337.0,280.0,382.0,4.0,
343.0,280.0,368.0,279.0,745.0,3.0,
344.0,265.0,339.0,279.0,745.0,5.0,
339.0,284.0,334.0,302.0,817.0,5.0,
372.0,278.0,388.0,277.0,698.0,2.0,
343.0,280.0,368.0,279.0,745.0,3.0,
459.0,253.0,411.0,270.0,907.0,6.0,
484.0,245.0,462.0,252.0,908.0,5.0,
513.0,235.0,487.0,244.0,809.0,4.0,
484.0,245.0,462.0,252.0,908.0,5.0,
535.0,224.0,516.0,234.0,863.0,4.0,
579.0,204.0,539.0,223.0,1165.0,5.0,
579.0,204.0,539.0,223.0,1165.0,5.0,
614.0,193.0,582.0,203.0,784.0,4.0,
614.0,193.0,582.0,203.0,784.0,4.0,
635.0,168.0,616.0,192.0,1335.0,5.0,
635.0,168.0,616.0,192.0,1335.0,5.0,
651.0,145.0,639.0,166.0,1393.0,4.0,
651.0,145.0,639.0,166.0,1393.0,4.0,
668.0,121.0,653.0,141.0,436.0,3.0,
668.0,121.0,653.0,141.0,436.0,3.0,
683.0,100.0,670.0,117.0,1155.0,4.0,
683.0,100.0,670.0,117.0,1155.0,4.0,
704.0,68.0,687.0,96.0,1485.0,4.0,
704.0,68.0,687.0,96.0,1485.0,4.0,
715.0,52.0,706.0,64.0,596.0,3.0,
715.0,52.0,706.0,64.0,596.0,3.0,
729.0,32.0,717.0,48.0,709.0,3.0,
729.0,32.0,717.0,48.0,709.0,3.0,
739.0,14.0,731.0,30.0,574.0,3.0,
739.0,14.0,731.0,30.0,574.0,3.0,
92.0,93.0,108.0,121.0,1615.0,6.0,
111.0,124.0,131.0,148.0,1402.0,5.0,
111.0,124.0,131.0,148.0,1402.0,5.0,
132.0,151.0,128.0,168.0,952.0,5.0,
132.0,151.0,128.0,168.0,952.0,5.0,
128.0,172.0,126.0,194.0,1295.0,5.0,
128.0,172.0,126.0,194.0,1295.0,5.0,
126.0,200.0,120.0,232.0,1433.0,6.0,
79.0,196.0,123.0,196.0,1416.0,6.0,
130.0,197.0,162.0,203.0,637.0,5.0,
126.0,200.0,120.0,232.0,1433.0,6.0,
119.0,236.0,123.0,260.0,1163.0,6.0,
119.0,236.0,123.0,260.0,1163.0,6.0,
121.0,264.0,118.0,277.0,812.0,5.0,
121.0,264.0,118.0,277.0,812.0,5.0,
116.0,283.0,121.0,314.0,1430.0,6.0,
122.0,318.0,135.0,336.0,1005.0,5.0,
116.0,283.0,121.0,314.0,1430.0,6.0,
138.0,338.0,142.0,364.0,1084.0,5.0,
140.0,367.0,138.0,380.0,606.0,4.0,
136.0,384.0,135.0,402.0,788.0,5.0,
140.0,367.0,138.0,380.0,606.0,4.0,
132.0,407.0,127.0,433.0,1476.0,6.0,
38.0,196.0,71.0,196.0,1639.0,4.0,
79.0,196.0,123.0,196.0,1416.0,6.0,
38.0,196.0,71.0,196.0,1639.0,4.0,
130.0,197.0,162.0,203.0,637.0,5.0,
168.0,205.0,182.0,213.0,620.0,4.0,
168.0,205.0,182.0,213.0,620.0,4.0,
188.0,216.0,200.0,224.0,462.0,4.0,
188.0,216.0,200.0,224.0,462.0,4.0,
203.0,227.0,216.0,235.0,516.0,5.0,
203.0,227.0,216.0,235.0,516.0,5.0,
220.0,238.0,240.0,242.0,657.0,5.0,
220.0,238.0,240.0,242.0,657.0,5.0,
247.0,243.0,263.0,248.0,537.0,5.0,
247.0,243.0,263.0,248.0,537.0,5.0,
269.0,248.0,287.0,251.0,587.0,5.0,
292.0,252.0,311.0,254.0,447.0,4.0,
295.0,237.0,291.0,249.0,702.0,4.0,
269.0,248.0,287.0,251.0,587.0,5.0,
289.0,256.0,287.0,261.0,251.0,2.0,
316.0,256.0,328.0,256.0,387.0,5.0,
344.0,263.0,331.0,257.0,602.0,4.0,
344.0,265.0,339.0,279.0,745.0,5.0,
344.0,263.0,331.0,257.0,602.0,4.0,
333.0,308.0,331.0,320.0,642.0,5.0,
339.0,284.0,334.0,302.0,817.0,5.0,
329.0,327.0,326.0,340.0,774.0,6.0,
326.0,346.0,323.0,356.0,490.0,4.0,
326.0,346.0,323.0,356.0,490.0,4.0,
322.0,361.0,319.0,372.0,698.0,5.0,
322.0,361.0,319.0,372.0,698.0,5.0,
317.0,378.0,315.0,390.0,750.0,5.0,
317.0,378.0,315.0,390.0,750.0,5.0,
314.0,397.0,309.0,418.0,924.0,5.0,
308.0,424.0,304.0,436.0,748.0,6.0,
314.0,397.0,309.0,418.0,924.0,5.0,
300.0,443.0,294.0,456.0,838.0,6.0,
294.0,464.0,304.0,480.0,1330.0,6.0,
294.0,464.0,304.0,480.0,1330.0,6.0,
391.0,114.0,369.0,136.0,1166.0,4.0,
366.0,140.0,351.0,151.0,966.0,5.0,
347.0,156.0,329.0,168.0,1106.0,4.0,
299.0,211.0,296.0,231.0,1042.0,5.0,
325.0,172.0,303.0,208.0,1445.0,6.0,
284.0,265.0,284.0,276.0,659.0,4.0,
289.0,256.0,287.0,261.0,251.0,2.0,
282.0,280.0,277.0,296.0,665.0,4.0,
274.0,300.0,262.0,312.0,559.0,5.0,
260.0,316.0,258.0,326.0,653.0,4.0,
274.0,300.0,262.0,312.0,559.0,5.0,
258.0,332.0,255.0,352.0,1119.0,5.0,
254.0,357.0,248.0,379.0,950.0,4.0,
254.0,357.0,248.0,379.0,950.0,4.0,
246.0,384.0,243.0,394.0,715.0,5.0,
240.0,399.0,220.0,416.0,794.0,4.0,
246.0,384.0,243.0,394.0,715.0,5.0,
217.0,419.0,199.0,440.0,1153.0,5.0,
195.0,444.0,179.0,458.0,908.0,3.0,
195.0,444.0,179.0,458.0,908.0,3.0,
175.0,460.0,162.0,472.0,824.0,4.0,
175.0,460.0,162.0,472.0,824.0,4.0,
159.0,478.0,169.0,500.0,1295.0,6.0,
159.0,478.0,169.0,500.0,1295.0,6.0,
172.0,508.0,184.0,525.0,1306.0,6.0,
172.0,508.0,184.0,525.0,1306.0,6.0,
